file_path,title,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\370January 1999, Issue 1\paper2.txt",Two-Stage Approach for Quantitative Policy Analysis Using Bilevel Programming,0.007174569122489495,0.018537536003590455,0.015233785530468549,0.0,0.015048120438117521,0.0,0.0,0.0007194575672797139,0.0,0.0,0.05041006261158424,0.059597318790734995
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\370January 1999, Issue 1\paper3.txt",Inverse Problem for a Class of Two-Dimensional Diffusion Equations with Piecewise Constant Coefficients,0.03434126853132847,0.016596544914429127,0.0014331092641164617,0.0,0.0,0.0,0.0,0.015929316259271357,0.0,0.0,0.0,0.07184189165961621
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\370January 1999, Issue 1\paper4.txt",Decentralized Stabilizing State Feedback Controllers for a Class of Large-Scale Systems Including State Delays in the Interconnections,0.0,0.0,0.0,0.0027934924827985727,0.0,0.0,0.0,0.1943425631941726,0.0,0.01558759868216041,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\370January 1999, Issue 1\paper5.txt",H∞-Controllers for Time-Delay Systems Using Linear Matrix Inequalities,0.0,0.04464436109456846,0.0,0.0,0.0,0.03669150136309408,0.0,0.15378584435492842,0.0,0.0,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\370January 1999, Issue 1\paper6.txt",Optimal Filtering of Discrete-Time Hybrid Systems,0.007445578352673987,0.043156379113090844,0.0,0.0,0.0,0.0,0.0,0.0784893068676856,0.0035072309520575115,0.0,0.0,0.005940426950902834
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\370January 1999, Issue 1\paper7.txt",KKT Conditions for Rank-Deficient Nonlinear Least-Square Problems with Rank-Deficient Nonlinear Constraints,0.02309864686381007,0.0,0.01397965519236384,0.0,0.0,0.06536940845013788,0.0,0.0,0.0,0.015966484391666702,0.0,0.07471690423060386
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\370January 1999, Issue 1\paper8.txt",Adaptive Strategy for the Damping Parameters in an Iteratively Regularized Gauss–Newton Method,0.039429412880002034,0.009434421758390082,0.016461256120646087,0.0029217210775290725,0.0036661190479715155,0.0,0.005244303738951521,0.023705081963077686,0.011532113758035221,0.0,0.0,0.017248183575836514
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\370January 1999, Issue 1\paper9.txt",Optimality Conditions and Duality Involving Arcwise Connected and Generalized Arcwise Connected Functions,0.0,0.0,0.005683265577279206,0.0,0.0,0.0894594917895146,0.0,0.0036134434149525264,0.0,0.05284695112294373,0.08551513109838384,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\371February 1999, Issue 2\paper1.txt",On the Optimal Insulation of Conductors,0.018506514541349946,0.00028947331400958873,0.0037364839587974157,0.009995634195299903,0.00048183915222987434,0.022792068999090732,0.0,0.0051842541011375394,0.0011964799161193898,0.010670890329352674,0.0,0.028351251026525665
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\371February 1999, Issue 2\paper10.txt",Multipoint Boundary-Value Solution of Two-Point Boundary-Value Problems,0.038610605152252425,0.014470072640990931,0.004416921847874913,0.0,0.004521246961546194,0.017869657670702258,0.005222284490467654,0.025207382318173384,0.058121797441019196,0.0,0.0,0.027776824887616014
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\371February 1999, Issue 2\paper11.txt",On Constraint Qualification in Multiobjective Optimization Problems: Semidifferentiable Case,0.0,0.0,0.010716076955770296,0.0,0.0,0.1360569259334094,0.0,0.0,0.0,0.0,0.024143331942336314,0.0324661511062722
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\371February 1999, Issue 2\paper12.txt",Optimal Control for an Obstruction Problem,0.0,0.061126415666408446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06284795925232803
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\371February 1999, Issue 2\paper2.txt",Controllability of Nonlinear Evolution Systems with Preassigned Responses,0.0,0.002944299719172482,0.0032588444895895363,0.017255756576076205,0.0,0.030886483600083864,0.0018964825558911332,0.10171739835853023,0.0,0.00037344968752536876,0.004381892157124409,1.783104644376499e-05
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\371February 1999, Issue 2\paper3.txt",Global Convergence Analysis of Algorithms for Finding Feasible Points in Norm-Relaxed MFD,0.07366396660160568,0.0016021620282446842,0.000991762722206699,9.23506025009598e-05,0.0,0.0,0.046611571000439486,0.0024698682420301057,0.05669128089570498,0.0,0.013674018166005048,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\371February 1999, Issue 2\paper4.txt",On a Convex Acceleration of Newton's Method,0.08351879344991578,0.0,0.0,0.01860313957310683,0.0005907525823956491,0.03671321111855542,0.05034827984823493,0.0,0.0,0.0,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\371February 1999, Issue 2\paper5.txt",Exterior Minimum-Penalty Path-Following Methods in Semidefinite Programming,0.04649865533275693,0.0,0.0,0.0,0.0,0.0,0.05906303490535312,0.016801277939882443,0.019333111757611456,0.01567968763488588,0.06514711451464447,0.05816380412436251
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\371February 1999, Issue 2\paper6.txt",Asymptotic Behavior of the Attainable Sets of Linear Periodic Control Systems,0.0,0.024541235886258794,0.0,0.0,0.0020561111718184703,0.0,0.05885114742759008,0.047228423282515954,0.0,0.0003759745002747342,0.0,0.0014849471272953294
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\371February 1999, Issue 2\paper7.txt",A Theorem of the Alternative and Its Application to the Optimization of Set-Valued Maps,0.0,0.0,0.07499691945028329,0.03036914390224518,0.0,0.07446450023552942,0.010326344433864815,0.01811547693973651,0.0,0.0,0.00912389250811894,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\371February 1999, Issue 2\paper8.txt",Metric Characterizations of Tikhonov Well-Posedness in Value,0.0,0.0,0.020927514822674853,0.00436652892579925,0.05169390481403805,0.0005994452288936165,0.023326449628199446,0.0,0.0,0.007719911546770444,0.0,0.016208668723329586
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\371February 1999, Issue 2\paper9.txt",Change of Variable Method for Generalized Complementarity Problems,0.01390802084306384,0.012605899680982077,0.029524110987859408,0.04484595227057338,0.0,0.0,0.0,0.0,0.028026136432336486,0.0,0.017873720851475334,0.011614745522625805
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\372March 1999, Issue 3\paper10.txt",Performance Optimization of a Class of Discrete Event Dynamic Systems Using Calculus of Variations Techniques,0.003210432347611122,0.08562364276590505,0.018643744614007286,0.0,0.0043774100207368445,0.0,0.0,0.016462988404548587,0.006561360250223886,0.023747347548892423,0.012651283062615764,0.019381595297954177
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\372March 1999, Issue 3\paper11.txt",Optimizing Bernoulli Routing Policies for Balancing Loads on Call Centers and Minimizing Transmission Costs,0.0,0.008474596317151223,0.0,0.0,0.005822016447665385,0.0,0.0313514203576443,0.00615971404752217,0.0,0.0,0.0,0.0278112613939544
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\372March 1999, Issue 3\paper12.txt",A Framework for Globally Convergent Algorithms Using Gradient Bounding Functions,0.009047439761238105,0.0,0.0,0.0,0.0059582387272175,0.011235880424008098,0.0,0.013860014741401912,0.10996726709473,0.07553241478342665,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\372March 1999, Issue 3\paper13.txt",Surrogate Gradient Algorithm for Lagrangian Relaxation,0.05863820601059276,0.0,0.012587223807801131,0.0,0.0,0.0,0.0,0.0,0.03430734951400115,0.012316666653562828,0.0392396575875507,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\372March 1999, Issue 3\paper3.txt",Robust Stability and Performance Analysis of Uncertain Systems Using Linear Matrix Inequalities,0.0021585926569874306,0.038057595233331264,0.06565152823795695,0.0,0.0,0.0,0.0037972661275046536,0.07949454979369805,0.008714647912996643,0.0,0.018269321261054405,0.047821523674601754
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\372March 1999, Issue 3\paper4.txt",Nash Equilibria of Risk-Sensitive Nonlinear Stochastic Differential Games,0.0021899409353878787,0.04923819218872945,0.024483821436574134,0.0003164893615844959,0.13481700763727505,0.0,0.002837511847948141,0.007206089090608902,0.0,0.018232215314352353,0.005739078777691271,0.007647159788357282
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\372March 1999, Issue 3\paper5.txt",A Strong Approximation Theorem for Stochastic Recursive Algorithms,0.0,0.023718674025167398,0.0,0.001350924771177052,0.032477676669075396,0.002194488008964334,0.0017714789245048494,0.009375212601088789,0.022063276675242285,0.0002486160751888243,0.004441157613656947,0.0038260096255773816
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\372March 1999, Issue 3\paper6.txt",Time-Varying Linear-Quadratic Control,0.0,0.02279668248434877,0.0,0.0,0.004895466034304482,0.0012645721842633238,0.0,0.07535200135407945,0.0,0.0,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\372March 1999, Issue 3\paper7.txt",Single Sample Path-Based Optimization of Markov Chains,0.0,0.010794629587693338,0.007318056219232256,0.0,0.007852266954622822,0.0019324914751336017,0.023527933206917546,0.05388635200050555,0.06656471193481685,0.0,0.0,0.004425690435461592
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\372March 1999, Issue 3\paper8.txt",Effective Bandwidths and Performance Bounds in High-Speed Communication Systems,0.002201026974702477,0.017524117864739334,0.0,0.003816167411021169,0.0028106536088386533,0.005073474294119698,0.004667521199549216,0.024967067924979144,0.015511008954661232,0.007953373838446114,0.0,0.0060920806188321025
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\372March 1999, Issue 3\paper9.txt",New Linear Program Performance Bounds for Queueing Networks,0.0,0.00648913441740496,0.0,0.0014844303768680586,0.00833969014608781,0.0,0.0,0.05150675908873866,0.0060153792681220675,0.05143714422382684,0.015367061526100215,0.010602629114807409
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\373April 1999, Issue 1\paper1.txt",Reliability of Projection Algorithms in Conditional Estimation,0.0,3.903441166237067e-05,0.0,0.005482770156902028,0.005385896004991059,0.0,0.04178967488749347,0.023815000903569503,0.026248269309123395,0.01855814111187767,0.0,0.01341527621403483
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\373April 1999, Issue 1\paper10.txt",Convex Semi-Infinite Parametric Programming: Uniform Convergence of the Optimal Value Functions of Discretized Problems,0.011251252811455583,0.028616525104461357,0.0,0.0,0.0014488782890915348,0.008307633251701422,0.01436004857237998,0.0,0.024833706202471044,0.05406947872039066,0.03272077402207923,0.02933581358968728
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\373April 1999, Issue 1\paper11.txt",Effect of Modeling Uncertainty on Some Routing Problems,0.0,0.04808820900337357,0.0,0.010867034072924622,0.009470150376575925,0.02540530523981996,0.0,0.0032416009117468034,0.0032095444768530275,0.0,0.0,0.02541577002822588
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\373April 1999, Issue 1\paper12.txt",Generalized Variational Inequalities with Pseudomonotone Operators Under Perturbations,5.827892017951318e-05,0.0032378432252185697,0.0017615161554319482,0.175446654837307,0.0,0.00014827432595631218,0.0,0.002112541450178295,0.009183980598834837,0.0,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\373April 1999, Issue 1\paper13.txt",G-Semidifferentiability in Euclidean Spaces,0.006271445856245346,0.00210434259801565,0.01915026761470404,0.0309447277309138,0.011306327400264065,0.04477749857291461,0.005700361959919316,0.006922293188874026,0.014749379289512494,0.023294448423743792,0.017420568448796032,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\373April 1999, Issue 1\paper2.txt",Metric Distance Function and Profit: Some Duality Results,0.0010988984099669604,0.00433234863009361,0.0,0.005202171396102195,0.003178385368865771,0.0023800566649525186,0.04658525025931447,0.004912780831641592,0.0,0.06213270465570503,0.05239999358955229,0.002425080240045891
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\373April 1999, Issue 1\paper3.txt",Primal–Dual–Infeasible Newton Approach for the Analytic Center Deep-Cutting Plane Method,0.014609096986618386,0.0,0.0,0.0,0.0,0.0,0.004711559595371734,0.0,0.0303358588630663,0.0,0.10647660133314242,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\373April 1999, Issue 1\paper4.txt",Optimal Infinite-Horizon Multicriteria Feedback Control of Stationary Systems with Minimax Objectives and Bounded Disturbances,0.012636899246798406,0.07008597084741189,0.0007821268932812577,0.0,0.010488585373238787,0.0,0.038193368826857726,0.021202689674039616,0.0,0.022416097000134725,0.0,0.012854071963323058
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\373April 1999, Issue 1\paper5.txt","Extremality, Controllability, and Abundant Subsets of Generalized Control Systems",0.0,0.08945534353497857,0.020113984525435575,0.030563776613907103,0.0,0.00596950436028218,0.024845290709797446,0.01715193011361796,0.0,0.02096949628266035,0.003882777975739793,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\373April 1999, Issue 1\paper6.txt",Duality Without a Constraint Qualification for Minimax Fractional Programming,0.0,0.0,0.000800747514392869,0.0,9.239085481977874e-06,0.08403037565897464,0.0,0.0,0.0,0.0,0.17230862433148525,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\373April 1999, Issue 1\paper7.txt",A Class of Nonmonotone Conjugate Gradient Methods for Unconstrained Optimization,0.06817500077918744,0.0,0.0008689652773481324,0.004674522444614917,0.0,0.0,0.0005077816268907298,0.0,0.0006067221489121621,0.040805015764016336,0.00034503969048970084,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\373April 1999, Issue 1\paper8.txt",Unified Representation of Proper Efficiency by Means of Dilating Cones,0.004127471705171809,0.0022216706254023786,0.016699555937729153,0.004642877484929592,0.0019403779029681992,0.007077747874274124,0.035331516219504894,0.015027914483075461,0.0,0.009165082287937136,0.0005016720852100994,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\373April 1999, Issue 1\paper9.txt",Combined Entropic Regularization and Path-Following Method for Solving Finite Convex Min-max Problems Subject to Infinitely Many Linear Constraints,0.013793867919559834,0.0027385212183781192,0.0016326701525895611,0.004984922376025593,0.0,0.0,0.00675587995523291,0.0,0.04410091035258314,0.07479141660524548,0.034528942950336206,0.0035965220394924575
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\374May 1999, Issue 2\paper1.txt",Theorems of the Alternative and Optimality Conditions for Convexlike and General Convexlike Programming,0.0,0.007743371451026886,0.00010965237479084902,0.02867596564325449,0.0,0.05621869339857758,0.0028163740524206806,0.00011720622035110303,0.0028031877172892327,0.029127953624257744,0.043860218522221384,0.006237989972652806
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\374May 1999, Issue 2\paper10.txt",Error Bounds for Nonnegative Dynamic Models,0.0,0.0023579537198447644,0.0037692647624899328,0.016123136888576122,0.02909547153362838,0.00492492656173888,0.001931926072058304,0.043427170093014375,0.005413025211306591,0.028161240366367236,0.01132967784337343,0.0006416658985503806
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\374May 1999, Issue 2\paper11.txt",Exceptional Families and Existence Theorems for Variational Inequality Problems,0.0,0.0,0.0,0.1766386473737307,0.0,0.04379718052176579,0.0,0.0,0.0,0.0,0.0,0.0019789334739018973
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\374May 1999, Issue 2\paper2.txt",Dynamic Programming Method for Constrained Discrete-Time Optimal Control,0.05559029360966307,0.03730420302794924,0.02227483914273424,0.0,0.0,0.002710467324193425,0.0,0.0,0.08156937057550785,0.0,0.05128265902015597,0.01922326526784689
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\374May 1999, Issue 2\paper3.txt",Relaxation of Minimax Optimal Control Problems with Infinite Horizon,0.0,0.0880956920714092,0.00719742828479065,0.0,0.0,0.02474439128645774,0.016893492702306074,0.0,0.0,0.0,0.0,0.08791152449403845
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\374May 1999, Issue 2\paper4.txt",Approximate Controllability for the Semilinear Heat Equation Involving Gradient Terms,0.005201156474128962,0.06083848934198553,0.000778630915135692,0.00812426024074662,0.0,0.0025718733180756957,0.013608216940131946,0.04310281297542064,0.00557764892855425,0.007697424253023287,0.0,0.004686801765845864
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\374May 1999, Issue 2\paper5.txt",Equivalent Conditions for the Solvability of Nonstandard and Singular LQ-Problems with Application to Parabolic Equations,0.0,0.11465233268399233,0.0,0.010478866793710866,0.0,0.05588089730957706,0.0066419681765533724,0.021071393169492574,0.0,0.0,0.0,0.016507573200433806
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\374May 1999, Issue 2\paper6.txt",Near-Optimal Controls of a Class of Volterra Integral Systems,0.018004189947277188,0.13885624604381674,0.008625880308831917,0.011990779112343683,0.0011756955504076845,0.045472900934290586,0.0,0.0,0.0,0.006963390008386297,0.003793832214568606,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\374May 1999, Issue 2\paper7.txt",Pontryagin's Principle for Time-Optimal Problems,0.005316836868282892,0.1705955861543129,0.005670091011965508,0.0,0.0,0.0547345424676915,0.0,0.0,0.0,0.0,0.000446716474721346,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\374May 1999, Issue 2\paper8.txt",New Reflection Generator for Simulated Annealing in Mixed-Integer/Continuous Global Optimization,0.0010497815858785532,0.0,0.028196654413941327,0.0,0.0,0.016960002612099036,0.0031149207502205256,0.0054538195105442765,0.1159284672524673,0.00861319674733755,0.0,0.03151436401711156
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\374May 1999, Issue 2\paper9.txt",Optimal Control of the Periodic String Equation with Internal Control,0.0,0.10241536280512267,0.0072237356156133236,0.012156966006513678,0.0,0.02918929187284355,0.0,0.0,0.0,0.0,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\375June 1999, Issue 3\paper1.txt",General Forms for the Recursive Determination of Generalized Inverses: Unified Approach,0.003983685120578617,0.0,0.019620042783551405,0.032214664338916434,0.00016521114387344952,0.0,0.0,0.029761266382175803,0.0,0.009265100221784882,0.013159820164042555,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\375June 1999, Issue 3\paper10.txt",Economic Characterization of Reciprocal Isoperimetric Control Problems Revisited,0.0,0.06240625795374923,0.005638760786841692,0.008099044716889192,0.0022244357905979954,0.0,0.02168416347615233,0.0,0.0,0.06634043125074114,0.010838370223063888,0.004078400129936313
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\375June 1999, Issue 3\paper2.txt",The Classical Average-Cost Inventory Models of Iglehart and Veinott–Wagner Revisited,0.004567486934133596,0.016226743838593485,0.018530850788638413,0.0,0.02423972953016935,0.00021553911004121474,0.0,0.015299572572386988,0.016226130179066104,0.00589637203764875,0.03317851893508203,0.008819669638452769
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\375June 1999, Issue 3\paper3.txt",Optimal Control of a Stochastic Hybrid System with Discounted Cost,0.0,0.092213238446338,0.0,0.044382354863032915,0.010780394286049388,0.0,0.0,0.0,0.0,0.017210915344251242,0.017899425418624573,0.023391109643436058
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\375June 1999, Issue 3\paper4.txt",Homicidal Chauffeur Game with Target Set in the Shape of a Circular Angular Sector: Conditions for Existence of a Closed Barrier,0.0,0.004428573006129458,0.0,0.0,0.09147181655782013,0.03736132073641166,0.038055232444595986,0.004363364908117132,0.0,0.0,0.0,0.0024636643141902176
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\375June 1999, Issue 3\paper5.txt","Nonsmooth Calculus, Minimality, and Monotonicity of Convexificators",0.0,0.001429269898172993,0.0024866059225498874,0.0003940379654837858,0.0,0.02425147635540236,0.0219990068171737,0.005350349587769668,0.0,0.062758872934315,0.0,0.0035449073473714887
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\375June 1999, Issue 3\paper6.txt",Feasible Direction Algorithm for Optimal Control Problems with State and Control Constraints: Implementation,0.0,0.11264620372639893,0.01552170265825521,0.0,0.0,0.019737684837275487,0.0,0.0,0.07448393291820346,0.0,0.0,0.014098385204231552
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\375June 1999, Issue 3\paper7.txt",Neighborhood Turnpike Theorem for Continuous-Time Optimization Models,0.0,0.011584980300968894,0.0028276899956788137,0.008913492562645786,0.0044489235056548995,0.008863682918308045,0.015816986254913862,0.014770773716480709,0.0026904677040061405,0.0002594029010801917,0.01928346683737395,0.0001363890267643363
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\375June 1999, Issue 3\paper8.txt",First-Order Optimality Conditions in Generalized Semi-Infinite Programming,0.0,0.02541918318706165,0.009646941728388637,0.002884764288690218,0.0,0.11953308562268186,0.004807113308413428,0.0,0.0,0.11191361151194318,0.0,0.04468574288713524
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\375June 1999, Issue 3\paper9.txt",Asymptotic Analysis of Linear Feedback Nash Equilibria in Nonzero-Sum Linear-Quadratic Differential Games,0.0,0.0,0.0,0.0,0.18840502976056675,0.0,0.0019177794605418372,0.0,0.0,0.0,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\376July 1999, Issue 1\paper1.txt",Optimal Control of Population Dynamics,0.0,0.12009974760781579,0.0,0.015965544386230632,0.0,0.0766012383056526,0.0,0.0,0.0,0.0,0.0,0.017333553115678538
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\376July 1999, Issue 1\paper10.txt",New Quasi-Newton Equation and Related Methods for Unconstrained Optimization,0.023512711203987527,0.010262064863167763,0.00252127217621737,0.003217110504717443,0.0024994116126301194,0.0004968019196717699,0.0,0.0011350656543757704,0.020506836638588443,0.01779076936761252,0.0,0.001533425344667609
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\376July 1999, Issue 1\paper11.txt",Interior-Point Methods with Decomposition for Solving Large-Scale Linear Programs,0.021230156818612053,0.0,0.0,0.0,0.0,0.0,0.0,0.005023199354702178,0.12457503964175845,0.0,0.02860687891727278,0.037145622480156376
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\376July 1999, Issue 1\paper12.txt",Tikhonov Regularization Methods for Variational Inequality Problems,0.010706299785180878,0.0,0.0,0.07710437116457874,0.0,0.02584409086389859,0.016162041002664877,0.0,0.004993950314990143,0.007347092670322708,0.0,0.07243823956575965
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\376July 1999, Issue 1\paper13.txt",Pareto-Optimal Security Strategies as Minimax Strategies of a Standard Matrix Game,0.001994616379030132,0.0,0.0,0.0,0.0981958261219991,0.0,0.0005929530535554495,0.018689305018160518,0.0014205260060209887,0.0,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\376July 1999, Issue 1\paper2.txt","Domain Decomposition, Optimal Control of Systems Governed by Partial Differential Equations, and Synthesis of Feedback Laws",0.04243485966712049,0.1305594245714666,0.0,0.0,0.004644757928237089,0.024856191276401776,0.012450308713016748,0.009365760877450256,0.0018872983709207576,0.0,0.0,0.022910238542334593
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\376July 1999, Issue 1\paper3.txt",Second-Order Optimality Conditions in Multiobjective Optimization Problems,0.0004932780779113547,0.0,0.02731120731589118,0.01925368784593034,0.0,0.18553787322668347,0.005779805783911505,0.0,0.000970248394855928,0.0,0.016097619977110785,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\376July 1999, Issue 1\paper4.txt",Optimality Conditions for State-Constrained Dirichlet Boundary Control Problems,0.0,0.05292869207479816,0.010215127930878526,0.014282198725959226,0.0,0.05861062787945084,0.0,0.0,0.003971930442600101,0.0,0.03410424930475835,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\376July 1999, Issue 1\paper5.txt",On the Monotonicity of the Compromise Set in Multicriteria Problems,0.003288070237930164,0.006229178306729334,0.010009077054789145,0.0,0.0,0.005508638888484282,0.10565712174661442,0.0,0.0,0.013186945488882197,0.024953334070981426,0.01462466766922214
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\376July 1999, Issue 1\paper6.txt",Regularity Conditions in Vector Optimization,0.0,0.00033817326384562757,0.06318359396672268,0.001044158336906126,0.0,0.06587434892747308,0.08487714318164437,0.011370771401257732,0.0,0.004161061115312453,0.014843986590604118,0.0
